z [m],qc [MPa],fs [MPa],u2 [MPa],ID,Location ID,Blowcount [Blows/m],Normalised ENTRHU [-],Normalised hammer energy [-],Number of blows,Diameter [m],Bottom wall thickness [mm],Pile penetration [m]
18.0,23.154,0.18526,0.071,BU__18_0,BU,76.0,0.4075,0.5433333333333333,672.0,2.48,50.0,28.0
18.5,22.388,0.20064,0.14,BU__18_5,BU,82.0,0.4009374999999999,0.5345833333333334,713.5,2.48,50.0,28.0
19.0,21.47516666666669,0.2008333333333336,0.155,BU__19_0,BU,88.0,0.394375,0.5258333333333334,755.0,2.48,50.0,28.0
19.5,31.90817948717951,0.3098589743589745,0.1453846153846154,BU__19_5,BU,84.0,0.42375,0.565,798.5,2.48,50.0,28.0
20.0,42.34119230769232,0.4188846153846153,0.1357692307692308,BU__20_0,BU,80.0,0.453125,0.6041666666666666,842.0,2.48,50.0,28.0
20.5,54.506,0.63226,0.157,BU__20_5,BU,80.0,0.44875,0.5983333333333334,881.0,2.48,50.0,28.0
21.0,59.056,0.74861,0.161,BU__21_0,BU,80.0,0.444375,0.5925,920.0,2.48,50.0,28.0
21.5,53.283,0.6792199999999999,0.144,BU__21_5,BU,82.0,0.4559375,0.6079166666666667,960.0,2.48,50.0,28.0
22.0,26.569,0.3543,-0.367,BU__22_0,BU,84.0,0.4675,0.6233333333333333,1000.0,2.48,50.0,28.0
22.5,33.721,0.3155,-0.298,BU__22_5,BU,78.0,0.5084375,0.6779166666666667,1041.0,2.48,50.0,28.0
23.0,32.66555172413793,0.4532779310344828,-0.03029310344827568,BU__23_0,BU,72.0,0.549375,0.7325,1082.0,2.48,50.0,28.0
23.5,32.856,0.38108,-0.27625,BU__23_5,BU,72.0,0.5465625,0.72875,1118.0,2.48,50.0,28.0
24.0,36.02,0.49424,0.15675,BU__24_0,BU,72.0,0.54375,0.725,1154.0,2.48,50.0,28.0
24.5,40.086,0.58131,0.21275,BU__24_5,BU,70.0,0.56875,0.7583333333333333,1188.0,2.48,50.0,28.0
25.0,38.153,0.5331899999999999,0.19475,BU__25_0,BU,68.0,0.59375,0.7916666666666666,1222.0,2.48,50.0,28.0
25.5,35.482,0.48111,0.19375,BU__25_5,BU,74.0,0.6028125,0.80375,1258.5,2.48,50.0,28.0
26.0,39.87144827586207,0.5180275862068965,0.210698275862069,BU__26_0,BU,80.0,0.611875,0.8158333333333333,1295.0,2.48,50.0,28.0
26.5,51.236,0.70954,0.2285,BU__26_5,BU,80.0,0.61375,0.8183333333333334,1335.5,2.48,50.0,28.0
27.0,59.58714285714285,1.024308571428572,0.2260416666666667,BU__27_0,BU,80.0,0.615625,0.8208333333333333,1376.0,2.48,50.0,28.0
27.5,60.08892857142857,0.8389157142857145,0.2328125,BU__27_5,BU,88.0,0.6059375,0.8079166666666666,1420.0,2.48,50.0,28.0
28.0,61.9442093023256,0.7671348837209302,0.256264534883721,BU__28_0,BU,96.0,0.59625,0.795,1464.0,2.48,50.0,28.0
28.5,53.82095348837211,0.7969255813953487,0.2511773255813954,BU__28_5,BU,,,,,,,
29.0,54.58808333333332,0.6086488888888885,-0.007437500000000168,BU__29_0,BU,,,,,,,
29.5,58.43860416666666,0.728579444444444,0.05154687499999985,BU__29_5,BU,,,,,,,
30.0,62.28912499999999,0.8485099999999997,0.1105312499999999,BU__30_0,BU,,,,,,,
30.5,66.13964583333333,0.9684405555555553,0.1695156249999999,BU__30_5,BU,,,,,,,
31.0,69.99016666666667,1.088371111111111,0.2284999999999999,BU__31_0,BU,,,,,,,
31.5,73.8406875,1.208301666666666,0.2874843749999999,BU__31_5,BU,,,,,,,
32.0,83.42,1.65057,0.322875,BU__32_0,BU,,,,,,,
32.5,79.751,1.33806,0.322875,BU__32_5,BU,,,,,,,
33.0,83.73175862068966,1.604028965517242,0.3302974137931035,BU__33_0,BU,,,,,,,
33.5,84.00299999999999,1.75624,0.33825,BU__33_5,BU,,,,,,,
34.0,79.691,1.43609,0.33825,BU__34_0,BU,,,,,,,
34.5,81.32502325581393,1.64727465116279,0.3421434108527132,BU__34_5,BU,,,,,,,
35.0,77.49827906976742,1.516675813953488,0.3490959302325581,BU__35_0,BU,,,,,,,
35.5,73.67153488372091,1.386076976744185,0.3560484496124031,BU__35_5,BU,,,,,,,
36.0,69.8447906976744,1.255478139534883,0.3630009689922481,BU__36_0,BU,,,,,,,
36.5,66.01804651162789,1.124879302325581,0.3699534883720931,BU__36_5,BU,,,,,,,
37.0,64.042,1.05012,0.374125,BU__37_0,BU,,,,,,,
37.5,77.169,1.7583,0.374125,BU__37_5,BU,,,,,,,
38.0,74.87432142857143,1.726313928571428,0.3812633928571428,BU__38_0,BU,,,,,,,
38.5,74.328,1.63442,0.3895,BU__38_5,BU,,,,,,,
39.0,61.732,1.31134,0.3895,BU__39_0,BU,,,,,,,
0.5,0.406,0.00245,0.012,BR__0_5,BR,,,,,2.48,50.0,28.0
1.0,0.9109999999999999,0.0099,0.03,BR__1_0,BR,,,,,2.48,50.0,28.0
1.5,4.076000000000001,0.05131,0.019,BR__1_5,BR,,,,,2.48,50.0,28.0
2.0,12.172,0.07979,0.019,BR__2_0,BR,,,,,2.48,50.0,28.0
2.5,12.59319230769231,0.1020615384615385,0.02411057692307692,BR__2_5,BR,,,,,2.48,50.0,28.0
3.0,13.379,0.13255,0.028625,BR__3_0,BR,8.0,0.09154166666666666,0.1408333333333333,5.0,2.48,50.0,28.0
3.5,14.474,0.11342,0.032625,BR__3_5,BR,11.07692307692305,0.1029583333333333,0.1583974358974358,7.23076923076923,2.48,50.0,28.0
4.0,3.679,0.06702999999999999,0.039625,BR__4_0,BR,14.1538461538461,0.114375,0.1759615384615383,9.46153846153846,2.48,50.0,28.0
4.5,9.796,0.07368999999999999,0.042625,BR__4_5,BR,12.9230769230769,0.1121916666666667,0.1726025641025641,9.76923076923078,2.48,50.0,28.0
5.0,8.176,0.09694,0.050625,BR__5_0,BR,11.6923076923077,0.1100083333333333,0.16924358974359,10.0769230769231,2.48,50.0,28.0
5.5,10.20125,0.1227175,0.05343750000000001,BR__5_5,BR,10.46153846153847,0.107825,0.1658846153846154,10.3846153846154,2.48,50.0,28.0
6.0,12.588,0.13429,0.056375,BR__6_0,BR,9.23076923076923,0.1056416666666667,0.1625256410256408,10.6923076923077,2.48,50.0,28.0
6.5,9.152000000000001,0.11464,0.064375,BR__6_5,BR,14.61538461538461,0.1148416666666667,0.1766794871794871,13.84615384615385,2.48,50.0,28.0
7.0,13.979,0.15278,0.061375,BR__7_0,BR,20.0,0.1240416666666667,0.1908333333333333,17.0,2.48,50.0,28.0
7.5,2.659,0.07492,0.266375,BR__7_5,BR,20.0,0.1205208333333334,0.1854166666666666,22.0,2.48,50.0,28.0
8.0,10.063,0.15444,0.057375,BR__8_0,BR,20.0,0.117,0.18,27.0,2.48,50.0,28.0
8.5,31.60733333333333,0.233605,0.07920833333333334,BR__8_5,BR,52.0,0.11275,0.1734583333333334,55.5,2.48,50.0,28.0
9.0,33.54451282051282,0.2625184615384615,0.08273397435897437,BR__9_0,BR,84.0,0.1085,0.1669166666666667,84.0,2.48,50.0,28.0
9.5,35.48169230769231,0.291431923076923,0.08625961538461539,BR__9_5,BR,114.0,0.1224166666666666,0.1883333333333334,125.0,2.48,50.0,28.0
10.0,42.98,0.42374,0.085375,BR__10_0,BR,144.0,0.1363333333333333,0.20975,166.0,2.48,50.0,28.0
10.5,43.978,0.42755,0.08737500000000001,BR__10_5,BR,98.0,0.2154458333333334,0.3314583333333333,194.0,2.48,50.0,28.0
11.0,46.345,0.43081,0.08837500000000001,BR__11_0,BR,52.0,0.2945583333333334,0.4531666666666666,222.0,2.48,50.0,28.0
11.5,49.55399999999999,0.47077,0.09037500000000001,BR__11_5,BR,56.0,0.2947458333333334,0.4534583333333333,249.0,2.48,50.0,28.0
12.0,53.703,0.4767399999999999,0.08637500000000001,BR__12_0,BR,60.0,0.2949333333333333,0.45375,276.0,2.48,50.0,28.0
12.5,47.06384615384614,0.4517965384615384,0.1012692307692308,BR__12_5,BR,70.0,0.2940958333333333,0.4524583333333334,309.5,2.48,50.0,28.0
13.0,42.39100000000001,0.38497,0.114125,BR__13_0,BR,80.0,0.2932583333333333,0.4511666666666667,343.0,2.48,50.0,28.0
13.5,42.59399999999999,0.39584,0.120125,BR__13_5,BR,84.0,0.2933916666666666,0.451375,383.0,2.48,50.0,28.0
14.0,38.348,0.34017,0.121125,BR__14_0,BR,88.0,0.293525,0.4515833333333333,423.0,2.48,50.0,28.0
14.5,40.182,0.35007,0.123125,BR__14_5,BR,90.0,0.2942291666666667,0.4526666666666667,469.5,2.48,50.0,28.0
15.0,46.68,0.38956,0.115125,BR__15_0,BR,92.0,0.2949333333333333,0.45375,516.0,2.48,50.0,28.0
15.5,44.76784615384615,0.3935230769230769,0.1337115384615385,BR__15_5,BR,92.0,0.2955583333333334,0.4547083333333333,560.5,2.48,50.0,28.0
16.0,42.85899999999999,0.43932,0.148875,BR__16_0,BR,92.0,0.2961833333333334,0.4556666666666666,605.0,2.48,50.0,28.0
16.5,41.137,0.4396100000000001,0.145875,BR__16_5,BR,96.0,0.3051458333333333,0.4694583333333333,653.5,2.48,50.0,28.0
17.0,44.828,0.47897,0.149875,BR__17_0,BR,100.0,0.3141083333333333,0.48325,702.0,2.48,50.0,28.0
17.5,40.454,0.42209,0.154875,BR__17_5,BR,100.0,0.3301458333333333,0.5079166666666667,753.5,2.48,50.0,28.0
18.0,45.322,0.48588,0.152875,BR__18_0,BR,100.0,0.3461833333333333,0.5325833333333333,805.0,2.48,50.0,28.0
18.5,42.09216666666667,0.4547633333333333,0.160875,BR__18_5,BR,98.0,0.3551166666666666,0.5463333333333333,854.5,2.48,50.0,28.0
19.0,41.7328717948718,0.4378466666666667,0.1666442307692308,BR__19_0,BR,96.0,0.36405,0.5600833333333334,904.0,2.48,50.0,28.0
19.5,41.37357692307693,0.42093,0.1724134615384615,BR__19_5,BR,90.0,0.3804916666666667,0.585375,950.0,2.48,50.0,28.0
20.0,44.462,0.43817,0.175875,BR__20_0,BR,84.0,0.3969333333333333,0.6106666666666666,996.0,2.48,50.0,28.0
20.5,47.824,0.48915,0.173875,BR__20_5,BR,90.0,0.394225,0.6064999999999999,1040.5,2.48,50.0,28.0
21.0,46.132,0.45165,0.174875,BR__21_0,BR,96.0,0.3915166666666667,0.6023333333333333,1085.0,2.48,50.0,28.0
21.5,45.874,0.4368899999999999,0.178875,BR__21_5,BR,100.0,0.3819,0.5875416666666666,1134.5,2.48,50.0,28.0
22.0,43.235,0.44552,0.176875,BR__22_0,BR,104.0,0.3722833333333334,0.57275,1184.0,2.48,50.0,28.0
22.5,34.93788888888891,0.3490455555555558,0.193875,BR__22_5,BR,96.0,0.4092791666666667,0.6296666666666666,1228.5,2.48,50.0,28.0
23.0,35.073,0.33311,0.204625,BR__23_0,BR,88.0,0.446275,0.6865833333333333,1273.0,2.48,50.0,28.0
23.5,35.911,0.32763,0.207625,BR__23_5,BR,90.0,0.4513125,0.6943333333333332,1320.5,2.48,50.0,28.0
24.0,49.44,0.46874,0.202625,BR__24_0,BR,92.0,0.45635,0.7020833333333333,1368.0,2.48,50.0,28.0
24.5,50.478,0.49253,0.202625,BR__24_5,BR,94.0,0.46315,0.7125416666666666,1415.5,2.48,50.0,28.0
25.0,47.75,0.4713,0.207625,BR__25_0,BR,96.0,0.46995,0.723,1463.0,2.48,50.0,28.0
25.5,41.7547777777778,0.3416688888888896,0.2167361111111111,BR__25_5,BR,100.0,0.4717375,0.72575,1512.0,2.48,50.0,28.0
26.0,49.662,0.23256,0.183375,BR__26_0,BR,104.0,0.473525,0.7285,1561.0,2.48,50.0,28.0
26.5,47.376,0.3415,0.213375,BR__26_5,BR,102.0,0.4785625,0.7362500000000001,1611.0,2.48,50.0,28.0
27.0,53.933,0.36303,0.223375,BR__27_0,BR,100.0,0.4836,0.744,1661.0,2.48,50.0,28.0
27.5,44.44058333333333,0.3440858333333333,0.23525,BR__27_5,BR,,,,,2.48,50.0,28.0
28.0,44.158,0.34578,0.243875,BR__28_0,BR,,,,,2.48,50.0,28.0
28.5,47.273,0.39477,0.244875,BR__28_5,BR,,,,,,,
29.0,39.239,0.41293,0.148875,BR__29_0,BR,,,,,,,
29.5,53.67112903225804,0.401082258064515,0.2357120967741935,BR__29_5,BR,,,,,,,
30.0,64.11387096774192,0.8435177419354829,0.2593545698924731,BR__30_0,BR,,,,,,,
30.5,74.55661290322578,1.285953225806451,0.2829970430107527,BR__30_5,BR,,,,,,,
31.0,84.99935483870966,1.728388709677419,0.3066395161290322,BR__31_0,BR,,,,,,,
31.5,93.87899999999999,2.02215,0.322875,BR__31_5,BR,,,,,,,
32.0,94.17057142857146,2.04419178571429,0.328,BR__32_0,BR,,,,,,,
32.5,92.69202617801045,2.081819319371728,0.333125,BR__32_5,BR,,,,,,,
33.0,90.19268062827224,2.089552303664922,0.3382500000000001,BR__33_0,BR,,,,,,,
33.5,87.69333507853402,2.097285287958115,0.343375,BR__33_5,BR,,,,,,,
34.0,85.1939895287958,2.105018272251309,0.3485,BR__34_0,BR,,,,,,,
34.5,82.69464397905757,2.112751256544503,0.353625,BR__34_5,BR,,,,,,,
35.0,80.19529842931937,2.120484240837696,0.35875,BR__35_0,BR,,,,,,,
35.5,77.69595287958114,2.12821722513089,0.363875,BR__35_5,BR,,,,,,,
36.0,75.19660732984292,2.135950209424084,0.369,BR__36_0,BR,,,,,,,
36.5,73.54899999999999,1.71178,0.374125,BR__36_5,BR,,,,,,,
37.0,77.125,2.17021,0.37925,BR__37_0,BR,,,,,,,
1.0,5.7255,0.01832727272727273,0.01322727272727273,EC__1_0,EC,,,,,2.48,70.0,27.0
1.5,6.91772,0.0295,0.01842,EC__1_5,EC,,,,,2.48,70.0,27.0
2.0,9.2853,0.0517,0.0281,EC__2_0,EC,,,,,2.48,70.0,27.0
2.5,15.79437,0.07840999999999998,0.0322,EC__2_5,EC,,,,,2.48,70.0,27.0
3.0,12.73338860911271,0.08079532374100719,0.03679334532374101,EC__3_0,EC,,,,,2.48,70.0,27.0
3.5,11.98560683453237,0.04644280575539568,0.0359839928057554,EC__3_5,EC,,,,,2.48,70.0,27.0
4.0,15.21845454545455,0.1041,0.04275909090909091,EC__4_0,EC,8.0,0.114375,0.1525,7.0,2.48,70.0,27.0
4.5,7.524379999999987,0.05372000000000001,0.05368000000000001,EC__4_5,EC,8.0,0.1084375,0.1445833333333333,9.0,2.48,70.0,27.0
5.0,11.82271999999999,0.1169600000000001,0.05725000000000041,EC__5_0,EC,8.0,0.1025,0.1366666666666667,11.0,2.48,70.0,27.0
5.5,24.50253636363637,0.1750999999999999,0.06177727272727271,EC__5_5,EC,8.0,0.1078125,0.14375,15.5,2.48,70.0,27.0
6.0,24.98414548366432,0.1323209481101858,0.06180643818065343,EC__6_0,EC,8.0,0.113125,0.1508333333333333,20.0,2.48,70.0,27.0
6.5,23.3603466367713,0.1214304932735426,0.06488139013452915,EC__6_5,EC,10.0,0.11875,0.1583333333333333,27.5,2.48,70.0,27.0
7.0,21.73654778987828,0.1105400384368994,0.06795634208840487,EC__7_0,EC,12.0,0.124375,0.1658333333333333,35.0,2.48,70.0,27.0
7.5,22.42638000000001,0.11357,0.07163,EC__7_5,EC,18.0,0.128125,0.1708333333333333,43.0,2.48,70.0,27.0
8.0,20.10601818181818,0.1261818181818182,0.08135,EC__8_0,EC,24.0,0.131875,0.1758333333333333,51.0,2.48,70.0,27.0
8.5,23.92776666666667,0.1324,0.08971666666666668,EC__8_5,EC,22.0,0.1746875,0.2329166666666667,62.0,2.48,70.0,27.0
9.0,24.67320909090908,0.1862454545454545,0.09575,EC__9_0,EC,20.0,0.2175,0.29,73.0,2.48,70.0,27.0
9.5,32.65448000000002,0.2030799999999998,0.09970999999999997,EC__9_5,EC,24.0,0.2690625,0.35875,85.0,2.48,70.0,27.0
10.0,27.66844225352112,0.166969014084507,0.1025492957746479,EC__10_0,EC,28.0,0.320625,0.4275,97.0,2.48,70.0,27.0
10.5,23.32921818181818,0.1421181818181818,0.09710909090909091,EC__10_5,EC,28.0,0.32125,0.4283333333333333,111.5,2.48,70.0,27.0
11.0,25.55961818181818,0.1687,0.1047,EC__11_0,EC,28.0,0.321875,0.4291666666666666,126.0,2.48,70.0,27.0
11.5,30.18405,0.18105,0.114,EC__11_5,EC,22.0,0.3346875,0.4462499999999999,134.0,2.48,70.0,27.0
12.0,18.59936363636346,0.2572454545454519,0.1180181818181818,EC__12_0,EC,16.0,0.3475,0.4633333333333333,142.0,2.48,70.0,27.0
12.5,5.88210070699136,0.1507600942655145,-0.0676547132757266,EC__12_5,EC,16.0,0.34,0.4533333333333334,148.5,2.48,70.0,27.0
13.0,4.73375035349568,0.1409800471327573,-0.1036523566378633,EC__13_0,EC,16.0,0.3325,0.4433333333333334,155.0,2.48,70.0,27.0
13.5,3.5854,0.1312,-0.13965,EC__13_5,EC,24.0,0.328125,0.4375,163.0,2.48,70.0,27.0
14.0,9.1556,0.0864,-0.1598,EC__14_0,EC,32.0,0.32375,0.4316666666666666,171.0,2.48,70.0,27.0
14.5,41.61802857142856,0.1902142857142853,-0.05420714285714323,EC__14_5,EC,32.0,0.3221875,0.4295833333333333,187.0,2.48,70.0,27.0
15.0,25.50594545454545,0.2360181818181818,0.14575,EC__15_0,EC,32.0,0.320625,0.4275,203.0,2.48,70.0,27.0
15.5,9.532781818181823,0.09414545454545457,-0.04640454545454516,EC__15_5,EC,42.0,0.326875,0.4358333333333334,223.0,2.48,70.0,27.0
16.0,16.72366165803107,0.09716683937823832,-0.05562007772020748,EC__16_0,EC,52.0,0.333125,0.4441666666666667,243.0,2.48,70.0,27.0
16.5,45.97933999999998,0.4795199999999993,0.1506199999999999,EC__16_5,EC,56.0,0.355625,0.4741666666666667,270.0,2.48,70.0,27.0
17.0,41.5196857142857,0.5413142857142861,0.1462142857142856,EC__17_0,EC,60.0,0.378125,0.5041666666666667,297.0,2.48,70.0,27.0
17.5,36.47329641943737,0.3112414322250645,0.1745849092071611,EC__17_5,EC,72.0,0.3715625,0.4954166666666667,334.5,2.48,70.0,27.0
18.0,72.50498333333334,0.6467666666666688,0.1845,EC__18_0,EC,84.0,0.365,0.4866666666666667,372.0,2.48,70.0,27.0
18.5,62.09741000000003,0.7992300000000004,0.189625,EC__18_5,EC,82.0,0.4021875,0.53625,410.0,2.48,70.0,27.0
19.0,56.87552947139753,0.4733900796524257,0.19475,EC__19_0,EC,80.0,0.439375,0.5858333333333333,448.0,2.48,70.0,27.0
19.5,57.9520320057929,0.5002184648805214,0.199875,EC__19_5,EC,78.0,0.476875,0.6358333333333333,485.5,2.48,70.0,27.0
20.0,59.02853454018827,0.527046850108617,0.205,EC__20_0,EC,76.0,0.514375,0.6858333333333333,523.0,2.48,70.0,27.0
20.5,77.9645,1.1107,0.210125,EC__20_5,EC,74.0,0.519375,0.6925,559.5,2.48,70.0,27.0
21.0,76.67705000000001,1.352783333333334,0.21525,EC__21_0,EC,72.0,0.524375,0.6991666666666667,596.0,2.48,70.0,27.0
21.5,58.52983026634384,0.7800523002421317,0.220375,EC__21_5,EC,76.0,0.526875,0.7025,634.5,2.48,70.0,27.0
22.0,35.59378181818182,0.4925636363636359,0.2255,EC__22_0,EC,80.0,0.529375,0.7058333333333333,673.0,2.48,70.0,27.0
22.5,32.40985454545457,0.3310000000000012,0.230625,EC__22_5,EC,78.0,0.5446875,0.7262500000000001,712.0,2.48,70.0,27.0
23.0,18.99666148148146,0.2647370370370373,0.2319687185185186,EC__23_0,EC,76.0,0.56,0.7466666666666667,751.0,2.48,70.0,27.0
23.5,24.63705,0.27955,0.21245,EC__23_5,EC,74.0,0.5521875,0.7362500000000001,788.0,2.48,70.0,27.0
24.0,24.91424000000001,0.2627800000000003,0.2016100000000002,EC__24_0,EC,72.0,0.544375,0.7258333333333333,825.0,2.48,70.0,27.0
24.5,38.11566666666667,0.3695666666666666,0.2216166666666666,EC__24_5,EC,72.0,0.5584375,0.7445833333333334,862.5,2.48,70.0,27.0
25.0,38.24081111111113,0.2625333333333331,0.2190500000000008,EC__25_0,EC,72.0,0.5725,0.7633333333333333,900.0,2.48,70.0,27.0
25.5,48.06758656387662,0.4056559471365634,0.2389758810572687,EC__25_5,EC,74.0,0.579375,0.7725,939.5,2.48,70.0,27.0
26.0,39.38746541850219,0.2573079295154183,0.2426928414096916,EC__26_0,EC,76.0,0.58625,0.7816666666666666,979.0,2.48,70.0,27.0
26.5,46.46573999999996,0.322659999999999,0.2478400000000001,EC__26_5,EC,82.0,0.5787500000000001,0.7716666666666667,1021.5,2.48,70.0,27.0
27.0,38.33977698309494,0.2793923276983097,0.2540349804941482,EC__27_0,EC,88.0,0.57125,0.7616666666666667,1064.0,2.48,70.0,27.0
27.5,42.01696666666662,0.339549999999999,0.2618333333333332,EC__27_5,EC,,,,,,,
28.0,53.476301682243,0.4285390654205605,0.2765626140186917,EC__28_0,EC,,,,,,,
28.5,65.13962000000006,0.5650199999999993,0.292125,EC__28_5,EC,,,,,,,
29.0,70.7012,0.5254,0.29725,EC__29_0,EC,,,,,,,
29.5,61.58657727272728,0.6110510101010105,0.302375,EC__29_5,EC,,,,,,,
30.0,76.35418749999991,0.8306874999999996,0.3075,EC__30_0,EC,,,,,,,
30.5,62.1776,0.8531,0.312625,EC__30_5,EC,,,,,,,
31.0,64.68787869955159,0.8233587443946194,0.31775,EC__31_0,EC,,,,,,,
31.5,63.50145000000001,0.8223499999999999,0.322875,EC__31_5,EC,,,,,,,
32.0,85.53246666666689,1.012566666666666,0.328,EC__32_0,EC,,,,,,,
32.5,75.83283428981352,0.8165185078909618,0.333125,EC__32_5,EC,,,,,,,
33.0,90.40880000000008,0.9517200000000059,0.33825,EC__33_0,EC,,,,,,,
33.5,69.81814000000011,0.779039999999999,0.343375,EC__33_5,EC,,,,,,,
34.0,85.80197039999997,0.8992215999999985,0.3485,EC__34_0,EC,,,,,,,
34.5,81.07383706666664,0.6691882666666651,0.353625,EC__34_5,EC,,,,,,,
35.0,76.34570373333331,0.4391549333333319,0.35875,EC__35_0,EC,,,,,,,
35.5,69.9077363636364,0.837518181818181,0.363875,EC__35_5,EC,,,,,,,
36.0,75.94575,0.8394999999999999,0.369,EC__36_0,EC,,,,,,,
36.5,65.76378147058823,0.7502982352941182,0.374125,EC__36_5,EC,,,,,,,
37.0,70.3715,0.6354,0.37925,EC__37_0,EC,,,,,,,
37.5,76.8378,0.712,0.384375,EC__37_5,EC,,,,,,,
38.0,71.99578792650912,0.8154580052493423,0.3895,EC__38_0,EC,,,,,,,
38.5,69.96385000000004,1.000987499999998,0.394625,EC__38_5,EC,,,,,,,
39.0,77.15345714285748,0.9234857142857041,0.39975,EC__39_0,EC,,,,,,,
0.5,1.104,0.00588,0.009000000000000001,AD__0_5,AD,,,,,2.48,55.0,26.0
1.0,5.031000000000001,0.02678,0.011,AD__1_0,AD,,,,,2.48,55.0,26.0
1.5,8.318999999999999,0.06006,0.015,AD__1_5,AD,,,,,2.48,55.0,26.0
2.0,12.123,0.0708,0.021,AD__2_0,AD,,,,,2.48,55.0,26.0
2.5,19.76624390243903,0.1023285365853659,0.02706707317073171,AD__2_5,AD,,,,,2.48,55.0,26.0
3.0,24.09734146341464,0.1422919512195122,0.02874390243902439,AD__3_0,AD,8.0,0.21375,0.21375,3.0,2.48,55.0,26.0
3.5,33.131,0.232,0.03175,AD__3_5,AD,10.0,0.21075,0.21075,7.5,2.48,55.0,26.0
4.0,25.376,0.18457,0.03675,AD__4_0,AD,12.0,0.20775,0.20775,12.0,2.48,55.0,26.0
4.5,18.631,0.16063,0.04175,AD__4_5,AD,14.0,0.2085416666666666,0.2085416666666666,20.0,2.48,55.0,26.0
5.0,26.055,0.20215,0.04475,AD__5_0,AD,16.0,0.2093333333333333,0.2093333333333333,28.0,2.48,55.0,26.0
5.5,28.134,0.22124,0.05175,AD__5_5,AD,24.0,0.205875,0.205875,41.5,2.48,55.0,26.0
6.0,27.21976923076923,0.2065434615384615,0.05660576923076923,AD__6_0,AD,32.0,0.2024166666666667,0.2024166666666667,55.0,2.48,55.0,26.0
6.5,27.026,0.21714,0.0625,AD__6_5,AD,40.0,0.2032083333333333,0.2032083333333333,74.5,2.48,55.0,26.0
7.0,32.065,0.25422,0.0665,AD__7_0,AD,48.0,0.204,0.204,94.0,2.48,55.0,26.0
7.5,48.008,0.3998,0.0695,AD__7_5,AD,54.0,0.2245,0.2245,122.5,2.48,55.0,26.0
8.0,46.42,0.33042,0.0735,AD__8_0,AD,60.0,0.245,0.245,151.0,2.48,55.0,26.0
8.5,47.257,0.30538,0.0735,AD__8_5,AD,60.0,0.284625,0.284625,179.5,2.48,55.0,26.0
9.0,38.84530000000002,0.3036880000000001,0.05931250000000005,AD__9_0,AD,60.0,0.32425,0.32425,208.0,2.48,55.0,26.0
9.5,29.61855000000001,0.2278080000000001,0.02134375000000006,AD__9_5,AD,48.0,0.400125,0.400125,233.5,2.48,55.0,26.0
10.0,20.39180000000001,0.1519280000000001,-0.01662499999999995,AD__10_0,AD,36.0,0.476,0.476,259.0,2.48,55.0,26.0
10.5,11.16505000000001,0.07604800000000012,-0.05459374999999993,AD__10_5,AD,40.0,0.4079583333333333,0.4079583333333333,272.5,2.48,55.0,26.0
11.0,5.826000000000001,0.03349,0.03562499999999999,AD__11_0,AD,44.0,0.3399166666666666,0.3399166666666666,286.0,2.48,55.0,26.0
11.5,6.981,0.05845,-0.274375,AD__11_5,AD,28.0,0.3099583333333333,0.3099583333333333,295.5,2.48,55.0,26.0
12.0,4.356,0.06071,-0.3293750000000001,AD__12_0,AD,12.0,0.28,0.28,305.0,2.48,55.0,26.0
12.5,6.978,0.02826,-0.330375,AD__12_5,AD,18.0,0.2584583333333333,0.2584583333333333,317.0,2.48,55.0,26.0
13.0,7.895,0.05547000000000001,-0.2863749999999999,AD__13_0,AD,24.0,0.2369166666666667,0.2369166666666667,329.0,2.48,55.0,26.0
13.5,8.156307692307692,0.04983307692307693,-0.1405961538461538,AD__13_5,AD,24.0,0.2335833333333334,0.2335833333333334,340.0,2.48,55.0,26.0
14.0,9.731,0.064,-0.121625,AD__14_0,AD,24.0,0.23025,0.23025,351.0,2.48,55.0,26.0
14.5,9.503,0.06031,-0.147625,AD__14_5,AD,26.0,0.2283333333333334,0.2283333333333334,364.0,2.48,55.0,26.0
15.0,11.536,0.06352000000000001,-0.229625,AD__15_0,AD,28.0,0.2264166666666667,0.2264166666666667,377.0,2.48,55.0,26.0
15.5,12.908,0.06145,-0.361625,AD__15_5,AD,32.0,0.2245833333333334,0.2245833333333334,393.0,2.48,55.0,26.0
16.0,10.037,0.08515,-0.350625,AD__16_0,AD,36.0,0.22275,0.22275,409.0,2.48,55.0,26.0
16.5,9.941000000000003,0.065326,-0.1939250000000006,AD__16_5,AD,48.0,0.213,0.213,435.0,2.48,55.0,26.0
17.0,8.863,0.05644,-0.079875,AD__17_0,AD,60.0,0.20325,0.20325,461.0,2.48,55.0,26.0
17.5,7.546,0.04417,-0.279875,AD__17_5,AD,70.0,0.2191666666666666,0.2191666666666666,496.0,2.48,55.0,26.0
18.0,11.669,0.07706,-0.220875,AD__18_0,AD,80.0,0.2350833333333333,0.2350833333333333,531.0,2.48,55.0,26.0
18.5,41.37564864864865,0.4319043243243244,-0.02095608108108099,AD__18_5,AD,84.0,0.3073333333333333,0.3073333333333333,577.0,2.48,55.0,26.0
19.0,62.06989626556016,0.6811011203319502,0.1599621369294606,AD__19_0,AD,88.0,0.3795833333333333,0.3795833333333333,623.0,2.48,55.0,26.0
19.5,62.19230290456431,0.6733791286307055,0.1683905601659751,AD__19_5,AD,80.0,0.4603333333333333,0.4603333333333333,658.5,2.48,55.0,26.0
